.id,simd,n_pop,mean_age,n_cvd,p_cvd
113,3,1858,60.0247578040904,716,38.5360602798708
113,4,1556,59.6677377892031,637,40.9383033419023
113,5,1742,59.0706084959816,681,39.0929965556831
114,1,1546,59.4553686934023,609,39.391979301423
114,2,1872,59.6826923076923,744,39.7435897435897
114,3,1854,59.6353829557713,732,39.4822006472492
114,4,1610,59.4354037267081,593,36.832298136646
114,5,1709,59.2322995904038,652,38.1509654768871
115,1,1581,59.7115749525617,614,38.8361796331436
115,2,1815,59.964738292011,716,39.4490358126722
115,3,1848,59.4458874458875,741,40.0974025974026
115,4,1578,59.5614702154626,606,38.4030418250951
115,5,1769,59.631995477671,697,39.4007914075749
116,1,1551,60.0728562217924,622,40.1031592520954
116,2,1786,59.3292273236282,688,38.521836506159
116,3,1813,59.3877551020408,702,38.7203530060673
116,4,1623,59.3955637707948,648,39.9260628465804
116,5,1818,59.3014301430143,694,38.1738173817382
117,1,1586,59.6595208070618,644,40.6052963430013
117,2,1857,59.8077544426494,779,41.949380721594
117,3,1729,59.6604973973395,680,39.3290919606709
117,4,1655,59.6918429003021,654,39.5166163141994
117,5,1764,59.7233560090703,712,40.3628117913832
118,1,1525,59.7337704918033,603,39.5409836065574
118,2,1880,59.5994680851064,787,41.8617021276596
118,3,1855,59.4474393530997,712,38.3827493261456
118,4,1609,59.8607830950901,667,41.4543194530765
118,5,1722,60.3112659698026,662,38.4436701509872
119,1,1516,59.6576517150396,582,38.3905013192612
119,2,1831,59.5275805570726,713,38.9404696886947
119,3,1776,59.5653153153153,636,35.8108108108108
119,4,1702,59.834312573443,652,38.3078730904818
119,5,1766,59.8799546998868,691,39.1279728199321
120,1,1489,59.6104768300873,575,38.6165211551377
120,2,1787,59.6440962506995,676,37.8287632904309
120,3,1822,59.4374313940725,703,38.5839736553238
120,4,1665,59.0492492492493,640,38.4384384384384
120,5,1828,59.6608315098468,718,39.2778993435449
121,1,1582,59.2838179519595,620,39.1908975979772
121,2,1829,59.5374521596501,722,39.4751230180427
121,3,1838,59.6795429815016,697,37.9216539717084
121,4,1635,59.3088685015291,635,38.8379204892966
121,5,1707,59.6203866432338,686,40.1874633860574
122,1,1550,59.2122580645161,634,40.9032258064516
122,2,1853,59.5504587155963,757,40.8526713437669
122,3,1823,59.6736149204608,710,38.9467910038398
122,4,1656,59.2192028985507,658,39.7342995169082
122,5,1709,59.4640140433002,621,36.337039204213
123,1,1525,59.5226229508197,587,38.4918032786885
123,2,1881,59.39447102605,737,39.1812865497076
123,3,1830,59.6628415300546,700,38.2513661202186
123,4,1556,59.4852185089974,616,39.5886889460154
123,5,1799,59.33740967204,699,38.8549193996665
124,1,1493,59.6396517079705,579,38.780977896852
124,2,1870,59.3818181818182,713,38.1283422459893
124,3,1835,59.6801089918256,720,39.2370572207085
124,4,1611,59.6474239602731,623,38.6716325263811
124,5,1782,59.9450056116723,706,39.618406285073
125,1,1512,59.359126984127,596,39.4179894179894
125,2,1817,59.7149146945515,732,40.2861860209136
125,3,1900,59.6442105263158,722,38
125,4,1649,59.2595512431777,615,37.2953305033354
125,5,1713,59.4255691768827,671,39.1710449503795
126,1,1524,59.9356955380577,592,38.8451443569554
126,2,1810,59.3552486187845,705,38.9502762430939
126,3,1895,59.5377308707124,743,39.2084432717678
126,4,1615,59.2532507739938,669,41.4241486068111
126,5,1747,59.5518030910132,678,38.8093875214654
127,1,1552,59.2693298969072,634,40.8505154639175
127,2,1822,59.8896816684962,742,40.7244785949506
127,3,1833,59.3060556464812,726,39.607201309329
127,4,1626,59.6150061500615,686,42.1894218942189
127,5,1758,59.7292377701934,721,41.0125142207054
128,1,1453,59.2257398485891,574,39.5044735030971
128,2,1841,59.4932102118414,725,39.3807713199348
128,3,1871,59.2725815072154,713,38.107963655799
128,4,1679,59.1882072662299,671,39.9642644431209
128,5,1747,59.1058958214081,662,37.8935317687464
129,1,1586,59.9047919293821,614,38.7137452711223
129,2,1855,59.8625336927224,739,39.8382749326146
129,3,1875,59.4058666666667,729,38.88
129,4,1547,59.4744667097608,583,37.6858435681965
129,5,1728,59.7488425925926,647,37.4421296296296
130,1,1472,59.1908967391304,595,40.4211956521739
130,2,1879,59.5167642362959,708,37.6796168174561
130,3,1907,59.9559517566859,760,39.8531725222863
130,4,1601,59.420986883198,627,39.1630231105559
130,5,1732,59.8146651270208,679,39.203233256351
131,1,1497,59.8403473613895,584,39.0113560454242
131,2,1861,59.5900053734551,726,39.0112842557765
131,3,1891,59.5700687466949,727,38.4452670544685
131,4,1614,59.4324659231723,620,38.4138785625775
131,5,1728,59.8107638888889,612,35.4166666666667
132,1,1562,59.6651728553137,614,39.3085787451985
132,2,1805,59.2349030470914,734,40.6648199445983
132,3,1873,59.7325146823278,736,39.2952482648158
132,4,1678,59.5947556615018,650,38.7365911799762
132,5,1673,60.0938433950986,658,39.3305439330544
133,1,1463,59.5324675324675,621,42.447026657553
133,2,1787,59.6357022943481,676,37.8287632904309
133,3,1871,59.9759486905398,731,39.0700160342063
133,4,1678,59.4362336114422,685,40.8224076281287
133,5,1792,59.6791294642857,686,38.28125
134,1,1514,59.8461030383091,608,40.1585204755614
134,2,1832,59.6812227074236,726,39.6288209606987
134,3,1866,59.5010718113612,738,39.5498392282958
134,4,1558,59.6752246469833,610,39.1527599486521
134,5,1821,59.2800658978583,698,38.3305875892367
135,1,1524,59.740157480315,615,40.3543307086614
135,2,1845,59.9712737127371,702,38.0487804878049
135,3,1821,59.6304228445909,698,38.3305875892367
135,4,1631,59.5585530349479,645,39.546290619252
135,5,1770,59.5079096045198,745,42.090395480226
136,1,1539,59.4678362573099,604,39.2462638076673
136,2,1832,59.44596069869,714,38.9737991266376
136,3,1843,59.5078676071622,724,39.2837764514379
136,4,1651,59.7316777710479,645,39.0672319806178
136,5,1726,58.9750869061414,701,40.6141367323291
137,1,1560,59.3564102564103,606,38.8461538461539
137,2,1831,59.8907700709995,713,38.9404696886947
137,3,1835,59.7411444141689,699,38.0926430517711
137,4,1630,59.4546012269939,672,41.2269938650307
137,5,1735,59.328530259366,662,38.1556195965418
138,1,1555,59.6533762057878,596,38.3279742765273
138,2,1848,59.5546536796537,769,41.6125541125541
138,3,1842,59.4543973941368,733,39.7937024972856
138,4,1616,59.5185643564357,648,40.0990099009901
138,5,1730,59.8260115606936,662,38.2658959537572
139,1,1520,59.6243421052632,586,38.5526315789474
139,2,1877,59.4240809802877,759,40.4368673415024
139,3,1840,59.2396739130435,686,37.2826086956522
139,4,1619,59.6003705991353,638,39.4070413835701
139,5,1735,59.5919308357349,687,39.5965417867435
140,1,1518,59.6989459815547,580,38.2081686429513
140,2,1949,59.5546434068753,792,40.6362237044638
140,3,1800,59.5811111111111,691,38.3888888888889
140,4,1573,60.0762873490146,589,37.4443738080102
140,5,1751,59.6053683609366,695,39.6916047972587
141,1,1558,59.6283697047497,617,39.602053915276
141,2,1845,59.559891598916,712,38.5907859078591
141,3,1823,59.6472846955568,717,39.3307734503566
141,4,1588,60.0547858942066,611,38.4760705289673
141,5,1777,59.2954417557682,690,38.8294879009567
142,1,1538,59.6033810143043,625,40.6371911573472
142,2,1818,60.1397139713972,699,38.4488448844884
142,3,1814,59.8241455347299,708,39.0297684674752
142,4,1614,59.6090458488228,604,37.4225526641884
142,5,1807,59.7570558937465,712,39.4023242944106
143,1,1539,59.1734892787524,610,39.6361273554256
143,2,1845,59.4390243902439,707,38.319783197832
143,3,1869,59.6993044408775,685,36.6506153023007
143,4,1569,59.057361376673,619,39.4518801784576
143,5,1769,59.7942340305257,656,37.0830977953646
144,1,1470,60.1394557823129,569,38.7074829931973
144,2,1873,59.3876134543513,758,40.4698344901228
144,3,1876,59.6913646055437,753,40.1385927505331
144,4,1613,59.6112833230006,627,38.871667699938
144,5,1759,59.6071631608869,694,39.4542353610006
145,1,1554,59.8230373230373,624,40.1544401544402
145,2,1808,59.7981194690266,741,40.9845132743363
145,3,1812,59.6103752759382,710,39.1832229580574
145,4,1607,59.7361543248289,632,39.3279402613566
145,5,1810,59.5723756906077,717,39.6132596685083
146,1,1502,59.5279627163782,612,40.745672436751
146,2,1851,59.4284170718531,713,38.5197190707726
146,3,1837,59.3549265106151,734,39.9564507348939
146,4,1666,59.5192076830732,652,39.1356542617047
146,5,1735,59.9377521613833,679,39.135446685879
147,1,1556,59.469794344473,621,39.9100257069409
147,2,1803,59.5263449805879,680,37.7149195784803
147,3,1869,59.4547886570359,720,38.5232744783307
147,4,1594,59.689460476788,642,40.276035131744
147,5,1769,59.5093273035613,721,40.7574901074053
148,1,1521,59.5483234714004,605,39.7764628533859
148,2,1866,59.3724544480172,690,36.9774919614148
148,3,1838,59.6082698585419,730,39.7170837867247
148,4,1609,59.5009322560597,616,38.2846488502175
148,5,1757,59.4581673306773,666,37.9055207740467
149,1,1530,59.7666666666667,613,40.0653594771242
149,2,1859,59.6207638515331,721,38.7842926304465
149,3,1836,59.588779956427,748,40.7407407407407
149,4,1611,59.9906890130354,609,37.8026070763501
149,5,1755,59.6826210826211,695,39.6011396011396
150,1,1560,59.2878205128205,633,40.5769230769231
150,2,1874,59.4263607257204,719,38.367129135539
150,3,1824,59.4150219298246,751,41.1732456140351
150,4,1598,59.1564455569462,637,39.8623279098874
150,5,1735,59.7337175792507,681,39.2507204610951
151,1,1500,59.3646666666667,601,40.0666666666667
151,2,1812,59.5325607064018,731,40.3421633554084
151,3,1884,60.1995753715499,728,38.6411889596603
151,4,1598,59.5769712140175,629,39.3617021276596
151,5,1797,59.2843628269338,710,39.5102949360045
152,1,1551,59.3462282398453,613,39.5228884590587
152,2,1797,59.4618809126322,727,40.4563160823595
152,3,1819,59.4035184167125,715,39.3073117097306
152,4,1670,59.5401197604791,683,40.8982035928144
152,5,1754,59.4264538198404,654,37.2862029646522
153,1,1511,59.5334215751158,598,39.5764394440768
153,2,1918,59.6762252346194,747,38.9468196037539
153,3,1839,59.4100054377379,718,39.0429581294182
153,4,1599,59.5403377110694,618,38.6491557223265
153,5,1724,59.6479118329466,664,38.5150812064965
154,1,1583,59.4838913455464,595,37.5868603916614
154,2,1770,59.5112994350283,679,38.361581920904
154,3,1881,59.6826156299841,696,37.0015948963317
154,4,1637,59.4502138057422,632,38.6072083078803
154,5,1720,59.8918604651163,723,42.0348837209302
155,1,1517,59.6394199077126,562,37.0468029004614
155,2,1811,59.3832136940917,703,38.8183324130315
155,3,1821,59.3629873695772,709,38.9346512904997
155,4,1741,59.5456634118323,676,38.8282596209075
155,5,1701,59.6678424456202,666,39.1534391534392
156,1,1491,59.5030181086519,613,41.1133467471496
156,2,1832,59.2980349344978,722,39.410480349345
156,3,1844,59.8790672451193,717,38.882863340564
156,4,1682,60.0297265160523,631,37.5148632580262
156,5,1742,59.7175660160735,705,40.4707233065442
157,1,1555,59.4649517684888,607,39.0353697749196
157,2,1874,59.8906083244397,723,38.5805763073639
157,3,1814,59.4630650496141,707,38.9746416758545
157,4,1593,59.4858757062147,624,39.1713747645951
157,5,1755,59.4,657,37.4358974358974
158,1,1505,59.3853820598007,579,38.4717607973422
158,2,1876,59.6535181236674,729,38.8592750533049
158,3,1800,59.4305555555556,699,38.8333333333333
158,4,1600,59.8175,636,39.75
158,5,1810,59.5093922651934,721,39.8342541436464
159,1,1526,59.4698558322412,564,36.959370904325
159,2,1856,59.6810344827586,697,37.5538793103448
159,3,1853,59.5445223961144,727,39.2336751214247
159,4,1563,59.873320537428,625,39.9872040946897
159,5,1793,59.3167875069716,708,39.4868934746235
160,1,1574,59.6531130876747,632,40.1524777636595
160,2,1855,59.9579514824798,716,38.5983827493261
160,3,1868,59.5615631691649,726,38.865096359743
160,4,1591,59.5279698302954,594,37.3350094280327
160,5,1703,60.2419260129184,726,42.6306517909571
161,1,1558,59.604621309371,598,38.382541720154
161,2,1889,59.4790894653256,724,38.3271572260455
161,3,1840,59.9391304347826,738,40.1086956521739
161,4,1592,59.5954773869347,628,39.4472361809045
161,5,1712,59.7307242990654,670,39.1355140186916
162,1,1530,59.0803921568628,585,38.2352941176471
162,2,1854,59.7950377562028,755,40.722761596548
162,3,1859,59.7724583109199,753,40.5056481979559
162,4,1606,59.727895392279,651,40.5354919053549
162,5,1742,60.0631458094145,690,39.609644087256
163,1,1583,59.4870499052432,632,39.9241945672773
163,2,1839,59.4388254486134,686,37.3028820010875
163,3,1884,59.078025477707,731,38.8004246284501
163,4,1627,59.8125384142594,627,38.5371850030731
163,5,1658,59.6188178528347,686,41.3751507840772
164,1,1516,59.8529023746702,596,39.3139841688654
164,2,1851,59.7050243111832,707,38.1955699621826
164,3,1831,59.7362097214637,723,39.4866193336974
164,4,1587,59.2199117832388,616,38.815374921235
164,5,1806,59.8643410852713,707,39.1472868217054
165,1,1540,59.5376623376624,613,39.8051948051948
165,2,1825,59.3517808219178,696,38.1369863013699
165,3,1897,59.6304691618345,761,40.1159725882973
165,4,1588,58.9622166246851,617,38.8539042821159
165,5,1741,59.8454910970707,686,39.4026421596784
166,1,1545,59.7598705501618,614,39.7411003236246
166,2,1880,59.9760638297872,773,41.1170212765957
166,3,1837,59.3592814371258,721,39.2487751769189
166,4,1615,59.5089783281734,650,40.2476780185758
166,5,1714,59.4346557759627,676,39.4399066511085
167,1,1588,59.9093198992443,601,37.8463476070529
167,2,1833,59.4506273867976,762,41.5711947626841
167,3,1858,59.5204520990312,719,38.697524219591
167,4,1586,59.8783102143758,607,38.2723833543506
167,5,1726,59.5741599073001,671,38.8760139049826
168,1,1510,59.5423841059603,578,38.2781456953642
168,2,1884,59.1831210191083,715,37.9511677282378
168,3,1821,60.0417353102691,706,38.7699066447007
168,4,1649,59.3838690115221,668,40.5093996361431
168,5,1727,59.5280833815866,661,38.2744643891141
169,1,1486,59.7631224764468,581,39.0982503364738
169,2,1832,59.4536026200873,739,40.3384279475983
169,3,1899,59.2654028436019,728,38.3359662980516
169,4,1656,59.8079710144928,623,37.6207729468599
169,5,1718,59.5250291036088,660,38.4167636786962
170,1,1440,59.49375,567,39.375
170,2,1902,59.6309148264984,765,40.2208201892744
170,3,1864,59.4962446351931,790,42.381974248927
170,4,1672,59.813995215311,654,39.1148325358852
170,5,1713,59.9165207238762,646,37.7116170461179
171,1,1547,60.0814479638009,573,37.0394311570782
171,2,1806,59.733665559247,705,39.0365448504983
171,3,1915,59.6344647519582,757,39.5300261096606
171,4,1585,59.7798107255521,644,40.6309148264984
171,5,1738,59.6421173762946,658,37.8596087456847
172,1,1531,59.6440235140431,604,39.4513389941215
172,2,1871,59.470871191876,766,40.9406734366649
172,3,1837,59.7125748502994,752,40.9363091997823
172,4,1622,59.4956843403206,627,38.65598027127
172,5,1730,59.2294797687861,699,40.4046242774567
173,1,1510,59.4960264900662,603,39.9337748344371
173,2,1798,59.8286985539488,718,39.9332591768632
173,3,1845,59.6791327913279,741,40.1626016260163
173,4,1670,59.7119760479042,679,40.6586826347305
173,5,1768,59.1843891402715,694,39.2533936651584
174,1,1481,59.5813639432816,589,39.7704253882512
174,2,1838,59.4363438520131,714,38.8465723612623
174,3,1820,59.5192307692308,721,39.6153846153846
174,4,1681,59.3926234384295,655,38.9649018441404
174,5,1771,59.9875776397516,680,38.3963862224732
175,1,1584,60.0820707070707,606,38.2575757575758
175,2,1838,59.6403699673558,743,40.424374319913
175,3,1865,59.5957104557641,732,39.2493297587131
175,4,1576,59.6706852791878,599,38.007614213198
175,5,1728,60.0115740740741,706,40.8564814814815
176,1,1517,59.381015161503,591,38.9584706657877
176,2,1825,59.4953424657534,717,39.2876712328767
176,3,1896,59.6471518987342,759,40.0316455696203
176,4,1625,59.1747692307692,655,40.3076923076923
176,5,1728,59.6950231481482,644,37.2685185185185
177,1,1581,59.8406072106262,577,36.4958886780519
177,2,1809,59.3294637921504,711,39.3034825870647
177,3,1876,59.5106609808102,738,39.3390191897655
177,4,1552,59.8073453608247,617,39.7551546391753
177,5,1773,59.531866892273,675,38.0710659898477
178,1,1540,59.3246753246753,611,39.6753246753247
178,2,1866,59.6811361200429,721,38.6387995712755
178,3,1863,59.6081588835212,719,38.593666129898
178,4,1631,59.1269160024525,695,42.611894543225
178,5,1691,59.6635127143702,671,39.6806623299823
179,1,1531,59.2808621815807,599,39.1247550620509
179,2,1812,59.6307947019868,706,38.962472406181
179,3,1812,59.7798013245033,659,36.3686534216336
179,4,1653,59.6001209921355,655,39.6249243799153
179,5,1783,59.7835109366237,690,38.6988222097588
180,1,1493,59.7689216342934,577,38.6470194239786
180,2,1871,59.5093532870123,737,39.3907001603421
180,3,1842,59.1248642779588,691,37.513572204126
180,4,1667,60.0221955608878,668,40.0719856028794
180,5,1718,59.9231664726426,656,38.1839348079162
181,1,1458,59.7194787379973,550,37.7229080932785
181,2,1837,59.4077299945564,724,39.412084921067
181,3,1915,59.9958224543081,780,40.7310704960836
181,4,1627,59.6336816226183,613,37.6767055931162
181,5,1754,59.2394526795895,686,39.1106043329532
182,1,1579,60.0576314122863,589,37.3020899303357
182,2,1804,59.2455654101996,706,39.1352549889135
182,3,1838,59.6436343852013,699,38.0304678998912
182,4,1642,59.5414129110841,629,38.3069427527406
182,5,1728,59.6168981481482,666,38.5416666666667
183,1,1538,59.3355006501951,593,38.556566970091
183,2,1815,59.5724517906336,726,40
183,3,1863,59.8389694041868,746,40.0429414922169
183,4,1569,59.3626513702996,577,36.7750159337157
183,5,1806,59.4258028792913,693,38.3720930232558
184,1,1594,59.5941028858218,630,39.5232120451694
184,2,1815,59.2798898071625,720,39.6694214876033
184,3,1798,59.5973303670745,725,40.3225806451613
184,4,1613,59.7551146931184,630,39.0576565406076
184,5,1771,59.7910784867307,688,38.8481084133258
185,1,1470,59.5183673469388,560,38.0952380952381
185,2,1845,59.5149051490515,727,39.4037940379404
185,3,1818,59.5495049504951,704,38.7238723872387
185,4,1676,59.6062052505967,644,38.4248210023866
185,5,1782,59.4893378226712,655,36.7564534231201
186,1,1530,59.6934640522876,623,40.718954248366
186,2,1894,59.7027455121436,753,39.7571277719113
186,3,1883,59.830058417419,727,38.6086032926182
186,4,1540,59.5772727272727,635,41.2337662337662
186,5,1744,60.2534403669725,669,38.3600917431193
187,1,1594,59.555834378921,622,39.0213299874529
187,2,1836,59.5811546840959,700,38.1263616557734
187,3,1813,59.4313292884722,707,38.996138996139
187,4,1609,59.6227470478558,610,37.9117464263518
187,5,1739,59.2547441058079,704,40.4830362277171
188,1,1513,59.5161929940516,574,37.9378717779247
